Artists,Tracks,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments,Duration_ms,Stream
Bear McCreary,10,0.2152,0.28527,5.5,-14.725399999999999,0.037770000000000005,0.5663,0.68363939,0.1069,0.1091,114.17269999999999,1350516.6,27480.9,1143.2,277164.3,12843824.7
Brooke Ligertwood,10,0.41900000000000004,0.5382,3.3,-7.1549000000000005,0.031220000000000005,0.1034918,0.000159429,0.24433999999999995,0.17876999999999998,140.012,68559339.0,377760.9,15619.3,311009.4,50407886.0
The Wombats,10,0.49890000000000007,0.8645999999999999,5.2,-5.172700000000001,0.06434999999999999,0.02424962,0.00015716899999999997,0.27393000000000006,0.6085,132.3084,4248181.5,44954.9,1399.2,207359.3,80469368.0
BIGBANG,10,0.6708999999999999,0.7302,3.8,-4.3844,0.062390000000000015,0.22537500000000002,0.0,0.17071,0.43570000000000003,122.4677,191403363.3,1997091.1,132381.1,233655.1,85076309.6
Konshens,10,0.7245,0.7888,6.4,-4.2491,0.27549999999999997,0.20915,0.00012419999999999998,0.12692,0.7264999999999999,127.43800000000002,12677083.1,86564.1,1169.4,183293.1,22223379.8
Ramirez,10,0.7956000000000001,0.7841,4.6,-6.1349,0.15058,0.110083,0.044782914,0.28359000000000006,0.5221,144.9115,7896976.6,98062.0,2205.3,178997.7,32340430.7
J. Cole,10,0.7249999999999999,0.579,5.3,-8.280100000000001,0.26367,0.21763000000000005,0.0078598,0.25359999999999994,0.36863,113.852,91577873.6,916996.6,23991.5,236747.9,616242157.6
J Balvin,10,0.7482,0.6761999999999999,5.9,-5.5825,0.15063999999999997,0.17653000000000002,0.00036185,0.16967000000000002,0.6988,123.5983,846487769.3,3902235.0,100874.1,243703.6,713894987.6
Katy Perry,10,0.6818,0.7655000000000001,5.3,-4.586,0.052099999999999994,0.0411852,4.4990000000000005e-06,0.25362999999999997,0.6013999999999999,122.60560000000001,1312063207.5,6306709.0,315326.7,215887.0,660732869.8
OneRepublic,10,0.6331,0.7255,4.0,-6.576600000000001,0.0385,0.18099,7.672e-05,0.14916000000000001,0.5852,128.3135,494468323.4,2590775.7,71065.7,200493.4,523448636.7
Tyga,10,0.768,0.6369,4.9,-5.260700000000001,0.14421999999999996,0.11621999999999999,8.7634e-05,0.10742,0.45170000000000005,120.8896,271723674.2,1999768.7,40734.6,197124.2,341513575.4
Jorge & Mateus,10,0.6104,0.768,6.1,-5.0607,0.07943999999999998,0.5067,0.0,0.46818,0.6464000000000001,136.9439,0.0,0.0,0.0,179332.1,91047605.5
Jason Derulo,10,0.7264,0.7339,3.2,-5.2103,0.06548,0.08524600000000002,1.0499999999999999e-07,0.16327,0.6954,120.6067,397452835.6,3136311.6,109889.1,188112.9,532202122.1
Big Sean,10,0.7471,0.6366999999999999,3.8,-5.6547,0.13485,0.13060100000000002,1.077e-06,0.27352,0.34473,112.6731,174833073.6,1281437.3,34099.2,258092.2,403598472.8
Julión Álvarez y su Norteño Banda,10,0.7241000000000001,0.5185,5.8,-5.6744,0.045810000000000003,0.5092,2.8382e-05,0.13109,0.8669,121.2633,9742610.2,54757.4,341.2,186804.0,57837412.1
Chris Stapleton,10,0.5626,0.5436,6.6,-8.147,0.031190000000000002,0.17738700000000002,0.009761485,0.1176,0.4824,115.8961,116974804.0,664313.8,18147.2,241781.2,202089657.1
Five Finger Death Punch,10,0.5047,0.9397,5.8,-4.4948,0.07103,0.00292678,1.2386999999999998e-05,0.25365000000000004,0.4547,120.93789999999997,101783940.2,572463.8,21976.8,230478.9,122251153.1
Bon Iver,10,0.4584,0.23171,4.2,-14.9065,0.03493,0.9319,0.147795188,0.11051,0.19195,123.25460000000001,20937645.3,175865.9,8052.7,281868.7,230099698.4
Meek Mill,10,0.6451,0.6384,5.8,-5.403499999999999,0.19672,0.19803300000000001,0.0,0.26186999999999994,0.36660000000000004,110.41479999999999,121817074.3,779300.5,23407.1,218553.5,283824408.9
Armaan Malik,10,0.5147,0.5654,5.7,-7.5839,0.057600000000000005,0.5878000000000001,0.000100808,0.14306000000000002,0.4119,132.4462,165264013.0,1155664.4,55009.9,215854.2,44466563.5
Mother Mother,10,0.5890000000000001,0.7192000000000001,6.8,-4.5561,0.07685,0.180877,0.003210897,0.19842,0.3499,120.14859999999999,5445249.8,125912.9,2889.8,214237.3,150306766.4
benny blanco,10,0.6458,0.5483,6.6,-6.394299999999999,0.15242000000000003,0.44145,5.66e-07,0.1686,0.52369,109.4055,179697514.2,1686628.2,60795.3,173114.7,367026748.8
Carlos Rivera,10,0.5096999999999999,0.575,7.6,-6.4382,0.04263,0.47570000000000007,2.3200000000000002e-06,0.11217999999999999,0.4309,122.3759,133312226.3,638297.8,14813.9,208449.0,106168286.9
Gerardo Ortiz,10,0.6277999999999999,0.6608,6.0,-5.3314,0.05569999999999999,0.454,4.46e-06,0.1908,0.8183,133.1779,71693199.9,283568.9,5070.6,163722.2,70228999.4
Pierce The Veil,10,0.45099999999999996,0.905,4.1,-3.5463,0.08578000000000001,0.00070191,0.00029241,0.2897,0.4098,134.75709999999998,33986473.0,301165.2,18714.3,233624.1,80266152.9
Skepta,10,0.7700999999999999,0.6631,4.2,-6.1876,0.2435,0.23291999999999996,9.319499999999999e-05,0.17549,0.4891,131.5086,22590633.1,230890.7,5819.9,189237.5,82696682.3
TAEYANG,10,0.6558999999999999,0.6259,2.4,-5.308000000000001,0.048549999999999996,0.25606999999999996,0.0,0.18426,0.4884000000000001,127.63839999999998,81082549.1,768103.5,63637.4,210083.2,31858414.0
ONE OK ROCK,10,0.4894,0.8219,5.7,-4.6061,0.05321,0.03459883,0.0,0.15728000000000003,0.4614,138.1032,38696238.0,300345.2,10423.2,232336.9,49225094.4
Kacey Musgraves,10,0.5788,0.47560000000000013,5.1,-8.0172,0.03232,0.45105699999999993,0.00029882600000000003,0.16946,0.41069999999999995,129.335,12451472.5,118562.6,3822.2,203893.2,107740060.3
Lee Brice,10,0.6216,0.6455,6.7,-7.0310999999999995,0.03483000000000001,0.28988,0.0008109870000000002,0.12724,0.4641,102.9011,36496027.8,180675.9,2708.8,200349.2,159987869.5
Crystal Castles,10,0.5678,0.7911,7.0,-6.599099999999998,0.07073,0.051936800000000005,0.16775123,0.23807,0.34126,120.5135,7605517.1,132297.0,1896.7,222641.3,58203004.6
Owl City,10,0.5926,0.7255,5.3,-6.4161,0.05288,0.0664691,9.5475e-05,0.15150999999999998,0.5044,141.7428,112653169.1,874845.3,64763.9,226531.5,151396384.4
Motionless In White,10,0.4593999999999999,0.937,4.5,-3.2091000000000003,0.11960000000000001,0.00016603100000000002,4.2491000000000004e-05,0.32082,0.4223,127.3769,15094628.5,202851.7,6970.4,223638.9,36230511.4
Fabrizio Paterlini,10,0.3195,0.08489,5.2,-29.133099999999995,0.041859999999999994,0.9862000000000002,0.9177,0.10400999999999998,0.17626,108.21779999999998,96677.6,2509.8,39.5,111253.8,9283429.9
Sean Kingston,10,0.7346,0.7325999999999999,3.5,-4.287100000000001,0.08697999999999999,0.126187,0.0,0.24289999999999998,0.7737,133.5529,341342505.5,2489025.9,79469.0,219321.3,177106068.8
Lucenzo,10,0.7043000000000001,0.7338,5.2,-5.534700000000001,0.13233,0.19689399999999999,0.00126877,0.11766000000000001,0.7232999999999999,126.01820000000001,18461922.8,104569.4,2002.1,182334.6,135904959.4
Hamza,10,0.7679,0.5564,5.8,-8.2416,0.25944,0.337887,0.000141753,0.09555,0.46375,108.05250000000001,10575671.8,99530.5,1889.4,184933.5,38145423.1
Lykke Li,10,0.6391,0.5219100000000001,6.1,-7.704600000000001,0.06048,0.40101000000000003,0.001596399,0.10107999999999999,0.44447000000000003,114.018,6878370.2,86520.3,1600.8,226107.0,120685519.4
Pedro Capó,10,0.7008,0.7344999999999999,5.0,-4.6609,0.09206,0.23184999999999997,1.49e-06,0.17013,0.7003,125.4505,405547594.5,2397607.7,65732.3,190060.2,219321079.5
Mike Perry,10,0.651,0.7538,5.5,-5.1686,0.057519999999999995,0.03758299999999999,6.611e-06,0.15184,0.44980000000000003,114.6034,18118779.3,136405.7,1920.4,158101.6,105575716.2
Money Man,10,0.8413,0.562,4.8,-8.043000000000001,0.18142,0.071199,0.012651995,0.11157999999999998,0.4889,117.89439999999999,24148983.1,187178.1,4572.9,139597.5,57315897.4
Colbie Caillat,10,0.6381,0.5884499999999999,5.3,-7.1480999999999995,0.034460000000000005,0.34175199999999994,1.15e-07,0.13968,0.5034000000000001,124.89829999999999,64410398.1,416826.9,13592.3,214481.3,177815163.6
Zac Efron,10,0.5851999999999999,0.7769,4.9,-5.534000000000001,0.08480000000000001,0.12260689999999999,0.00559225,0.15678999999999998,0.4377,127.1568,26702134.2,215887.5,2809.1,235112.0,227707480.5
María José,10,0.5261,0.8017,5.0,-4.2863,0.04586,0.068733,1.4634e-05,0.38214999999999993,0.4365,133.8784,78360148.1,372346.3,8581.1,230037.7,54376658.3
TAEYEON,10,0.5763,0.6685000000000001,8.6,-4.266500000000001,0.05787,0.28586,6.6117e-05,0.21299,0.488,123.6002,53256252.3,815503.8,36341.7,207085.0,48201879.9
Peter Groeger,10,0.5767,0.2812,6.0,-20.866099999999996,0.8535999999999999,0.6752,1.1900000000000001e-07,0.3842,0.6397999999999999,99.8937,33.2,0.0,0.0,205246.0,0.0
Sherlock Holmes,10,0.6703999999999999,0.6212000000000001,4.5,-11.006899999999998,0.9393,0.4244,0.0,0.34109999999999996,0.5883999999999998,106.1558,219317.2,1460.4,93.1,193765.4,104601.0
Soundgarden,10,0.4027,0.8195,4.8,-6.9495000000000005,0.05908,0.00135371,0.15883889999999998,0.15743,0.4066000000000001,126.8993,42565674.8,264525.5,14192.1,279385.5,111366971.4
Flowdan,10,0.7021,0.7908,4.4,-7.0508,0.28664999999999996,0.0816246,0.11316511,0.16568,0.36417999999999995,141.05880000000002,403834.8,13790.8,628.1,205346.6,4265990.4
DJ Alex,10,0.7072999999999999,0.5737000000000001,5.9,-7.8450000000000015,0.15682,0.2853,0.00037493,0.18491,0.675,128.86599999999999,20260354.9,131745.9,2116.4,154009.1,18219945.1
Girls' Generation,10,0.6900999999999999,0.8830000000000002,5.6,-1.9689000000000003,0.10561000000000001,0.11400999999999999,0.00027874199999999995,0.24323999999999998,0.6337,115.0767,140306931.8,1301830.6,158961.6,224073.8,32183028.9
Sam Smith,10,0.6327,0.5062,4.6,-6.9841999999999995,0.04876,0.38273999999999997,0.00018483699999999998,0.24416000000000002,0.4587,102.2316,485557147.8,2599687.0,56873.7,196763.6,795233517.6
Adele,10,0.48340000000000005,0.5073999999999999,5.7,-6.376099999999999,0.03449000000000001,0.45560799999999996,3.8468e-05,0.09602999999999999,0.28252,108.8839,592335724.0,3736760.0,131130.0,265767.5,804668086.6
"Tyler, The Creator",10,0.5250999999999999,0.5837,6.6,-6.911199999999999,0.09643,0.199301,0.00018537099999999998,0.39259,0.4475999999999999,114.8096,37250206.3,691238.9,25838.4,251379.7,325078825.9
Lady Gaga,10,0.6611,0.6742000000000001,4.5,-5.203,0.045129999999999997,0.1390007,1.1612e-05,0.24912,0.4988,123.16100000000002,631868169.1,3510876.6,249753.0,233635.9,707323117.4
Drake,10,0.7219,0.5568,5.3,-7.4823,0.23268,0.0574167,0.00018871699999999998,0.24577,0.32110000000000005,127.05059999999999,182216516.6,1877039.4,66592.9,215220.6,666205781.9
Nicki Minaj,10,0.7536999999999999,0.7557999999999999,5.5,-4.0431,0.22139999999999999,0.25964,0.004819426,0.25583,0.5887,127.32300000000001,801706407.3,4915735.9,232366.6,227227.4,645692960.3
Selena Gomez,10,0.6805999999999999,0.5906,6.2,-6.4295,0.06649000000000001,0.23011000000000004,0.00063298,0.11988000000000001,0.45288000000000006,120.71799999999999,407086887.3,4323489.4,140011.6,205513.6,558013787.0
Frank Ocean,10,0.6692,0.43878000000000006,4.9,-9.069300000000002,0.10619999999999999,0.5379599999999999,0.066463795,0.20762999999999998,0.4309,116.963,974929.2,15602.3,404.1,232048.6,461275865.7
Ariana Grande,10,0.6464000000000001,0.6299,3.6,-6.0981000000000005,0.13210000000000002,0.20546999999999999,8.605e-06,0.17917999999999998,0.47009999999999996,144.99169999999998,445824596.3,6584230.0,312388.7,193649.3,1085741188.8
Tame Impala,10,0.5715999999999999,0.7589,4.7,-5.4821,0.043210000000000005,0.10967200000000002,0.12483881,0.14499,0.5133,117.9278,43314765.7,427712.2,8368.9,292957.7,323838651.9
Avicii,10,0.5964000000000002,0.7767000000000001,4.1,-4.9839,0.048479999999999995,0.119763,0.082933542,0.16347,0.4716,122.20639999999999,511702329.7,3264911.7,141412.7,198709.2,852330959.7
Kid Cudi,10,0.6869999999999999,0.6466,3.9,-6.3988000000000005,0.07291,0.231172,0.089969098,0.25872,0.44279999999999997,131.22520000000003,71920958.8,601682.4,24954.3,246745.7,300107449.7
Demi Lovato,10,0.6520999999999999,0.7164999999999999,5.4,-5.193499999999999,0.08010999999999999,0.055664000000000005,9.935e-05,0.19202000000000002,0.5219,123.59660000000001,593187445.2,3822138.7,149576.5,199031.6,529347580.9
Skrillex,10,0.6803000000000001,0.8335000000000001,6.9,-4.1794,0.14157000000000003,0.027914,0.083162931,0.23146999999999998,0.42278000000000004,142.58430000000004,300737118.9,2239659.6,97395.6,180437.4,282254852.9
R3HAB,10,0.6619,0.7735000000000001,5.7,-5.3393,0.10297,0.27025499999999997,0.010601966999999999,0.15422,0.3854,113.626,8376259.9,100605.7,1845.3,158234.3,69104620.4
Bonez MC,10,0.7755000000000001,0.7064999999999999,5.4,-6.7458,0.20332,0.30266000000000004,0.0030861,0.19195,0.5235,139.3055,32538796.2,216106.7,7168.0,166313.7,93839626.8
Bomba Estéreo,10,0.675,0.7212,6.4,-5.7005,0.08441000000000001,0.15424,0.041813934,0.16549,0.4683099999999999,105.19949999999999,125939811.2,708709.8,21353.6,227052.9,142458252.4
G-Eazy,10,0.657,0.6432,4.9,-6.740399999999999,0.19473999999999997,0.0652125,1.072e-05,0.12869999999999998,0.3718,123.2798,302426517.8,2161308.8,48266.9,221077.6,423289512.0
Kesha,10,0.7106,0.7143999999999999,5.1,-4.2728,0.07619000000000001,0.07319413999999999,0.006131778,0.20369,0.6523,121.1403,149606530.8,1179987.6,72405.5,204639.9,298613177.4
Charli XCX,10,0.7337,0.7734,5.3,-5.2619,0.07899,0.075615,0.0009871530000000002,0.11772,0.6508,128.5218,8217854.6,139880.0,4681.0,169788.5,98389064.7
Major Lazer,10,0.7041000000000001,0.7778,7.8,-4.7138,0.09839,0.077856,0.0008670599999999999,0.2617,0.5858999999999999,103.49719999999999,454158717.0,2739692.9,71312.3,196801.9,69085902.7
Florence + The Machine,10,0.5347999999999999,0.7746999999999999,7.1,-5.1798,0.04892,0.061034,0.001301531,0.17296,0.26721,131.53640000000001,57857861.8,326652.5,13357.6,229540.8,200165923.6
Thaman S,10,0.5904,0.8243,7.5,-6.602200000000001,0.12148,0.6184999999999999,0.12147090999999999,0.16624,0.6293000000000001,116.69750000000002,67599873.1,624863.4,14038.4,238497.5,21033810.3
Stromae,10,0.6518999999999999,0.6658000000000001,4.2,-7.8765,0.19822,0.205484,0.0006206149999999999,0.20120999999999997,0.6409,115.2752,227484723.1,1784465.3,59507.4,196540.4,166662034.7
The Script,10,0.4755,0.6755000000000001,6.0,-5.4228,0.035829999999999994,0.259676,0.0,0.17945999999999998,0.4636,132.0687,156978852.7,1013365.9,34902.7,235876.0,341305420.4
Ryan Lewis,10,0.6738000000000001,0.6655,4.7,-6.4323999999999995,0.15811999999999998,0.23281999999999997,0.001025151,0.20286999999999997,0.48963,101.2914,364919373.0,2484276.9,132266.4,266297.2,394369274.2
Carly Rae Jepsen,10,0.6862999999999999,0.7310000000000001,4.3,-5.6263,0.060039999999999996,0.037233999999999996,0.000183593,0.15585999999999997,0.6014,124.71039999999998,228869956.4,1411808.3,89444.1,196538.4,218013032.2
Tazzy,10,0.5749000000000001,0.6086999999999999,6.0,-8.543899999999999,0.09703999999999999,0.135968,0.146474175,0.15133,0.34672000000000003,139.4113,2539640.6,34406.4,258.4,197138.1,4078527.8
Mustard,10,0.7274999999999999,0.5801000000000001,4.4,-6.7107,0.11659000000000001,0.24796300000000002,9.0059e-05,0.20400000000000001,0.3608,116.26410000000001,54163068.4,443847.7,8337.6,197942.5,208389022.0
Amit Trivedi,10,0.6406,0.5627,5.4,-7.256100000000001,0.03846999999999999,0.45853,0.004549198999999999,0.16172,0.45990000000000003,107.3961,39222478.6,369995.1,8785.1,679808.2,33941677.6
Elevation Worship,10,0.3367,0.5725,6.5,-7.7503,0.03832,0.165328,0.0,0.41784999999999994,0.19490000000000002,146.7614,54332022.2,336608.9,12551.2,447599.6,66241760.7
Kontra K,10,0.7405999999999999,0.6988000000000001,5.0,-6.0484,0.26230000000000003,0.24393000000000004,3.561e-06,0.11240000000000001,0.5092000000000001,109.2234,16614677.6,180100.9,7181.9,177846.4,44129993.8
Lin-Manuel Miranda,10,0.6676,0.4271,7.4,-9.4417,0.34128000000000003,0.41150000000000003,4.1900000000000005e-06,0.23140000000000005,0.49610000000000004,132.83550000000002,37618793.7,146001.2,2301.9,223917.2,146827196.7
Bo Burnham,10,0.6506,0.569,5.0,-7.9856,0.08862,0.448187,4.252000000000001e-06,0.28426999999999997,0.5505000000000001,117.50450000000001,17670978.4,405752.3,16677.5,174544.9,85815210.7
RÜFÜS DU SOL,10,0.6366,0.6934999999999999,4.4,-6.6792,0.03283,0.09722,0.08859153799999998,0.14977000000000001,0.25552,123.0961,26050616.5,190777.1,3176.1,303680.9,77473266.3
Alan Gomez,10,0.8169000000000001,0.5948,4.5,-6.695,0.21922000000000003,0.4324,0.00020142199999999998,0.1024,0.6634,115.11960000000002,43216931.0,324081.6,6745.0,166798.8,28820378.0
Kizzy,10,0.4896,0.5869,3.6,-7.1793000000000005,0.11722000000000002,0.380739,3.74e-05,0.13379,0.329,108.8885,7386211.5,141229.5,2304.3,217019.1,12751646.6
IU,10,0.6757,0.7051,5.1,-3.6200999999999994,0.12865,0.28054,1.8899999999999999e-07,0.1647,0.6079000000000001,112.907,120903160.2,2155097.8,81969.4,209370.8,106226719.3
White Noise for Babies,10,0.07221,0.0694645,4.2,-28.0762,0.028239999999999998,0.7020000000000001,0.8164999999999999,0.12253999999999998,0.01982,36.416399999999996,16023869.3,49441.0,3145.8,72350.3,146612234.7
Empire of the Sun,10,0.639,0.7988,3.4,-4.9529000000000005,0.041510000000000005,0.10015610000000001,0.099160649,0.23510999999999999,0.51671,120.73989999999999,59530549.0,383093.0,14066.5,234666.9,134458105.5
Hollywood Undead,10,0.6275999999999999,0.8867,5.2,-4.5008,0.07572,0.031326900000000005,0.0005165320000000001,0.1199,0.6341999999999999,132.1649,13288303.2,108798.8,6153.8,211787.4,94244845.9
Boyce Avenue,10,0.572,0.3139,6.9,-8.464400000000001,0.032100000000000004,0.7564,1.254e-06,0.12771,0.38639999999999997,113.6363,107127888.0,726355.5,16810.8,232482.7,78858643.6
Maldy,10,0.7341,0.8206,6.0,-4.050700000000001,0.16809000000000002,0.12911999999999996,5.164000000000001e-06,0.20688,0.6779999999999999,135.60090000000002,39042391.6,332457.3,14019.2,235037.2,23764250.1
Siddhartha,10,0.5301,0.7259,5.8,-6.673700000000001,0.037680000000000005,0.15938099999999997,0.08812202000000001,0.10746,0.6894,140.86470000000003,17164319.4,116879.2,3041.4,233622.6,39336742.6
Colby O'Donis,10,0.7657999999999998,0.6497,6.4,-7.113300000000001,0.09481,0.10731899999999998,0.000287795,0.11034999999999999,0.5135,115.88259999999998,10829235.4,70157.2,2857.5,206649.4,5653195.6
Last Child,10,0.5265,0.6942,4.1,-6.7512,0.04196,0.112926,7.5632e-05,0.14723999999999998,0.4375,133.8611,52695197.6,227245.1,19524.7,271704.5,25787056.5
Kimbra,10,0.6439,0.5195,3.1,-9.0539,0.06573,0.32576,0.007484088,0.10115,0.41516000000000003,126.86599999999999,212997227.2,1514405.8,83222.6,242607.6,136008208.8
Gaab,10,0.6253000000000001,0.5061000000000001,4.9,-8.6697,0.15363,0.44417999999999996,0.00475131,0.20448,0.48050000000000004,121.90649999999998,88218553.3,625991.2,10191.8,291917.8,45722548.1
K.Flay,10,0.5892999999999999,0.6599,4.7,-6.1166,0.05867,0.071545,0.05813489999999999,0.14167999999999997,0.5199,121.24069999999999,9666016.5,150302.3,2532.5,208455.5,60629427.0
City Girls,10,0.808,0.6728,5.8,-5.978999999999999,0.15517999999999998,0.059785,0.000116691,0.202,0.41979999999999995,117.30159999999998,44933694.6,466280.7,21061.8,192521.5,84309129.1
James Blake,10,0.5304,0.45549999999999996,5.0,-8.9619,0.17612999999999998,0.5963812999999999,0.152209066,0.1614,0.24672999999999998,121.48689999999999,21197452.4,276441.5,9807.6,243817.2,117119131.8
Set It Off,10,0.5432,0.8807,5.2,-4.0233,0.07754000000000001,0.020199,7.02e-07,0.20979,0.6113,127.21909999999998,6604847.3,104629.0,3814.3,183838.9,38500436.1
accelerate,10,0.5748,0.5424,4.7,-9.065700000000001,0.09226000000000001,0.4775475,0.2381551,0.1972,0.3912,127.11120000000001,1082133.1,15523.8,43.8,159048.7,5214830.0
Brantley Gilbert,10,0.5046,0.8206999999999999,6.6,-5.2146,0.05394,0.08294399999999999,0.00010898000000000002,0.18141000000000002,0.47350000000000003,133.6962,84326530.2,358118.4,8916.5,213406.6,63412738.7
Enigma Norteño,10,0.6814,0.7221,3.8,-5.9083,0.10104000000000002,0.3494,7.194999999999999e-06,0.19024000000000002,0.8394,127.8461,5264360.2,36669.2,479.9,194845.9,14209876.3
Afgan,10,0.48360000000000003,0.4648,5.6,-7.254300000000001,0.03193,0.55786,0.023399229,0.12863,0.34451,126.48389999999999,22250853.7,85811.2,4034.5,241615.1,24719770.9
Jaani,10,0.6725000000000001,0.8012,6.5,-4.009600000000001,0.06869,0.3214,1.11e-06,0.18133000000000002,0.5782,101.2665,119048495.3,1318135.2,54192.0,231027.5,16029877.2
Imagine Dragons,10,0.6520000000000001,0.7173999999999999,6.3,-4.6594,0.07860999999999999,0.09553199999999999,0.013439419999999999,0.25782,0.45197000000000004,124.70280000000002,909378523.8,7227447.7,200443.2,193451.6,1185831092.8
Bruno Mars,10,0.6933,0.6256,2.7,-6.1202,0.045439999999999994,0.19794000000000003,7.24e-06,0.16883,0.5997399999999999,116.9292,1024091922.7,5961614.6,192431.6,215877.2,1089786295.0
